body_acc_x_mean,body_acc_y_mean,body_acc_z_mean,body_acc_x_std,body_acc_y_std,body_acc_z_std,body_acc_x_max,body_acc_y_max,body_acc_z_max,body_acc_x_min,body_acc_y_min,body_acc_z_min,Activity,ActivityName
0.00021088929281250004,-0.00145394314375,-0.000949054928125,0.003113754473134411,0.005215824471622691,0.005170576616842582,0.006151748,0.008696353,0.00967852,-0.007222275,-0.01135129,-0.01722542,4,SITTING
-0.00088498266171875,0.003152818281875,0.000646933415390625,0.0027475625310188615,0.0035797188442820917,0.004193997124993705,0.005954129,0.01112984,0.008151128,-0.008017207,-0.006613667,-0.009676087,4,SITTING
0.00019832224375000002,0.0005060094115624999,-0.00046212028257812496,0.0024984895294714467,0.004623807598607463,0.003945941736810138,0.005133849,0.01112984,0.008413792,-0.008017207,-0.01041536,-0.009483307,4,SITTING
-2.3607622890625025e-05,-0.00018508045546875007,0.0006435653356249999,0.0025689060562250387,0.004334822112851334,0.004683130574871458,0.008245813,0.009451004,0.01148675,-0.008455907,-0.01041536,-0.009483307,4,SITTING
-0.0007491433842968751,0.0020931053210937497,0.0009488928198437498,0.002744925715934563,0.0037665168118231696,0.005087457396442904,0.008245813,0.009451004,0.01148675,-0.008455907,-0.007135354,-0.01154638,4,SITTING
0.00035600353703125,-0.0017745468781250001,-0.001628177418515625,0.0027565775965170173,0.005010764944672162,0.004195682048089049,0.006839154,0.008653093,0.009063498,-0.006360482,-0.01207169,-0.01154638,4,SITTING
0.00031147680328125004,-0.0010202231869531253,0.000799033189765625,0.0027949956100041754,0.005305743372467858,0.004555703934638988,0.006839154,0.01105786,0.01210706,-0.01017566,-0.01207169,-0.009880245,4,SITTING
0.02594527010703125,0.00108246310390625,-0.0032570741787499996,0.028982798442480563,0.019554375098040856,0.02240558423788844,0.1105015,0.1075024,0.02309726,-0.01182332,-0.04852346,-0.07369398,6,LAYING
0.00016433907390624993,-0.0017953079390625,0.0037933239978125,0.006305499551982457,0.003238091092850262,0.006218458539692028,0.02058656,0.006795563,0.02309726,-0.01182332,-0.009169491,-0.01210736,6,LAYING
-0.00021030541984375,-0.00038310208453125,0.00022674041762500008,0.0032918436610354764,0.002344185305277675,0.0037995599104854415,0.00718548,0.006795563,0.0116366,-0.01006666,-0.007406992,-0.01210736,6,LAYING
0.000411954247890625,-7.215608351562506e-05,-0.00038745334432812505,0.002663758217202885,0.0024394924252605795,0.003248902595698957,0.006779556,0.005496019,0.008267086,-0.005825918,-0.00735777,-0.01046782,6,LAYING
-0.00021613294820312497,0.00016734800878125003,0.00010720455203125004,0.0024566042082849802,0.0021936427247929353,0.0038342215473951323,0.00551393,0.005496019,0.01219017,-0.007825983,-0.005487539,-0.01046782,6,LAYING
0.00011284470234375002,-4.274254968749991e-06,9.708819914062511e-05,0.0030544551669752533,0.002006007719579305,0.004445104743095736,0.007978294,0.004585569,0.0152953,-0.007825983,-0.007361086,-0.009400319,6,LAYING
8.877444531250001e-05,-0.000348809270078125,-0.00021710309874999997,0.003217149528251575,0.0025992618548237776,0.003930204710376121,0.007978294,0.004822586,0.0152953,-0.008287412,-0.008165548,-0.009400319,6,LAYING
0.000542123979375,-0.0006598927315625001,0.00027055347109375004,0.0025538599160078827,0.002736049352640599,0.00447199486239469,0.007659421,0.00651313,0.01880743,-0.008287412,-0.01082866,-0.009938709,6,LAYING
0.000876250824453125,-0.000780642940625,0.001000732132015625,0.0026146424701392226,0.003055070429578997,0.004768788715803638,0.008328051,0.006906961,0.01880743,-0.009166207,-0.01082866,-0.009938709,6,LAYING
-0.00017441823031250005,-3.744695218749997e-05,0.0008819004462343748,0.0030997646679985905,0.0032529028639276367,0.004234480993153439,0.0116533,0.006906961,0.0127036,-0.009166207,-0.008813887,-0.009940156,6,LAYING
-0.0003487243788281249,0.0005181373835937501,-0.00017229662226562502,0.0028659358691009874,0.0024843327643978464,0.004088742263818766,0.0116533,0.006320018,0.0127036,-0.008486322,-0.006137157,-0.009940156,6,LAYING
5.243606835937507e-05,-0.00028633162484375006,0.000860254075703125,0.0026612334566261087,0.0024127447796934726,0.003929707455336628,0.007373748,0.005628516,0.01032728,-0.006082972,-0.006137157,-0.008623887,6,LAYING
0.0003699950624218751,-0.00026582259743750006,4.179742265624989e-05,0.0029545452771974623,0.0024397416352911687,0.004011777819327244,0.007813555,0.005116902,0.009048247,-0.006361033,-0.005528024,-0.008044082,6,LAYING
-0.05328415757242187,0.005297998924999998,0.026418740717890625,0.11102895906646554,0.05050304437523062,0.05654709104655224,0.03975435,0.1299424,0.2255105,-0.4030236,-0.05793101,-0.02593905,6,LAYING
0.012907400220546875,-0.01013087643171875,0.00067701641953125,0.014812501821879025,0.017372110304168485,0.005760291096660966,0.03975435,0.01723234,0.02505849,-0.01249907,-0.04486674,-0.01935343,6,LAYING
-0.09150014925390626,-0.053612741214531245,0.07972522603984375,0.12014184533790168,0.1395956062494744,0.12494349350641597,0.0171506,0.2114572,0.4170045,-0.3950032,-0.4797451,-0.1530799,6,LAYING
-0.10647745084765625,-0.041838417067187494,0.08468021386171876,0.11878585186686824,0.15015968933997223,0.13576533030791105,0.04850597,0.2114572,0.4170045,-0.3950032,-0.4797451,-0.1530799,6,LAYING
0.01430050457421875,0.0453949099765625,-0.030562400060156248,0.06487600599842079,0.04567223133153568,0.07370317954099971,0.08021386,0.1555906,0.1808159,-0.1729399,-0.07270279,-0.1248207,6,LAYING
0.005411150796874997,0.06335399858593752,-0.04526436920625,0.08038093554787767,0.06254737856043173,0.05755999204649739,0.155825,0.2475552,0.1622841,-0.1888578,-0.1558541,-0.1647514,6,LAYING
-0.13164047967187498,-0.13164379227343748,0.0942144230515625,0.13106230205851233,0.2624997490461974,0.18292177990951347,0.155825,0.2475552,0.6700373,-0.5547746,-0.9607107,-0.2894206,6,LAYING
-0.11430105605234375,-0.34982828070312505,0.1502934674765625,0.13202715943468477,0.17608803219674926,0.15341344914386162,0.05640339,0.206799,0.6700373,-0.5547746,-0.9607107,-0.2894206,6,LAYING
-0.00414207125390625,-0.20808851327343747,0.04151779249296875,0.027411596061232602,0.18469419352616642,0.06916514555693039,0.05640339,0.04773669,0.2344684,-0.1279062,-0.5424653,-0.02381598,6,LAYING
-0.00015169876757812505,-0.005250114765625002,-0.004911223240625,0.008728667699147537,0.07190126938644992,0.008268011271589874,0.02029694,0.0585493,0.01436808,-0.02163373,-0.2110371,-0.02381598,6,LAYING
-0.0018392330276562501,0.0176070095140625,0.0015135972181875,0.006043184556531097,0.019439634917068824,0.005128738307697667,0.01399571,0.0585493,0.0157224,-0.02163373,-0.006579629,-0.0142458,6,LAYING
0.00158425133,0.004326886802343751,0.0015071642420390625,0.0028711289069701675,0.005159299942341981,0.0038346819726763565,0.008791182,0.01536506,0.0157224,-0.006280127,-0.006579629,-0.007994163,6,LAYING
0.0012161961604374998,0.005042507360312499,-0.0003235790884140626,0.0031670860261068037,0.0039790742029762564,0.00371389964621333,0.008791182,0.01444246,0.01022721,-0.007671629,-0.003295907,-0.01015304,6,LAYING
-0.0009373875487031251,0.0036408520853124997,-0.0009400673867187498,0.003637903989408782,0.003428222937663378,0.0038366284293204185,0.009619948,0.01326333,0.007367771,-0.009813025,-0.00719287,-0.01015304,6,LAYING
0.0009161932421875019,-0.010782967353125002,-0.0087836404828125,0.21880245354852407,0.14854976899147865,0.14827564955267494,0.5305173,0.2346876,0.4113415,-0.495272,-0.4309048,-0.3287314,1,WALKING
-0.0044791686873437535,-0.024868136696875008,0.004334496220312499,0.2508656573222688,0.1746966429668759,0.13551690298793226,0.5305173,0.253024,0.3963403,-0.495272,-0.4577408,-0.3287314,1,WALKING
-0.00467979327328125,0.010990054531250001,-0.0050708719687500015,0.2359944990564622,0.1741136352125288,0.13120688367529348,0.5166397,0.2635998,0.3963403,-0.4282726,-0.4577408,-0.3016378,1,WALKING
0.013559022351562502,0.0014119551828125076,-0.019512986734375,0.25063373076005857,0.20148080729892517,0.14392243451291736,0.5318221,0.3245707,0.3332878,-0.4369445,-0.4966004,-0.3484142,1,WALKING
-0.000275332171875,-0.006556547547656246,-0.011333538976328123,0.2517167994727415,0.19984337031981378,0.16019534433876492,0.5318221,0.3245707,0.4190387,-0.4369445,-0.5133524,-0.3649199,1,WALKING
-0.004555941093749998,0.02011885033984375,0.019608418608984372,0.25237698507416406,0.17568474150841432,0.16187000669928964,0.5846573,0.2873604,0.4558934,-0.4005187,-0.5133524,-0.3649199,1,WALKING
0.0089777156953125,0.009818855203124994,0.021390844702500002,0.249328805207259,0.17780522002868152,0.15314008750666522,0.5846573,0.2972698,0.4558934,-0.4796642,-0.4334372,-0.3236232,1,WALKING
-0.008842896539062499,-0.0169992309609375,-0.0011395377187499982,0.24507921225294227,0.18127487723914457,0.1447865978011353,0.4941642,0.2972698,0.3845366,-0.5071441,-0.4681367,-0.3655708,1,WALKING
0.0072248367093750016,-0.004841040738281251,-0.007480088671874998,0.21077044523833188,0.16893018464544826,0.15925262656126793,0.4401233,0.2705356,0.3751615,-0.3836299,-0.5729956,-0.3379965,1,WALKING
-0.0001360892335937505,-0.00962379245859375,0.009163136968750003,0.23994798214081206,0.19082311428993484,0.1440455390454801,0.5879178,0.2530822,0.4137175,-0.3836299,-0.5729956,-0.2849437,1,WALKING
-0.014893122632031247,0.004526481621093753,-0.003745840682031249,0.24067192060497006,0.17663837375939095,0.14156536596803893,0.5879178,0.2521861,0.4137175,-0.4410226,-0.505821,-0.3008722,1,WALKING
0.006062941320312503,0.0017577347070312516,-0.02373639761484375,0.24768664181915925,0.18428680445918336,0.1378647004224706,0.5727911,0.2521861,0.3335802,-0.4410226,-0.493162,-0.3479111,1,WALKING
0.0008114374921875025,-0.012411415960937502,-0.008710192747812498,0.2600026501221344,0.1944094836329068,0.14269595899551288,0.5727911,0.2516498,0.3460838,-0.4313748,-0.5152871,-0.3479111,1,WALKING
0.005421913046874997,0.010441050117187501,0.023022930895937502,0.27046172482534286,0.20427569888285194,0.15698390909711787,0.6330689,0.2789184,0.4043984,-0.4313748,-0.7650613,-0.3282428,1,WALKING
0.015789317359375,0.0024008061796874994,0.016393706328124997,0.25759145764214414,0.21184020695513592,0.15361794689259414,0.6330689,0.2921442,0.4043984,-0.4300256,-0.7650613,-0.3282428,1,WALKING
-0.011391714828124998,-0.0007980636015624994,-0.0029330186460937487,0.25366912267946773,0.20078413416928587,0.14411622428086823,0.583647,0.3867755,0.3408072,-0.4635639,-0.5461896,-0.3368979,1,WALKING
-0.013002562359375,0.014202179171875001,-0.0048775975054687485,0.25853271014202855,0.18992609023676388,0.14436365028502068,0.583647,0.3867755,0.3160463,-0.5083296,-0.4943488,-0.3368979,1,WALKING
0.010250625476562497,-0.00268428271875,-0.013489872046874997,0.24457477709580658,0.1945583746212003,0.1499843922997921,0.5570211,0.2606018,0.3160463,-0.5083296,-0.4943488,-0.321128,1,WALKING
0.014731338000000002,-0.0025520825078124976,-0.013789904619531248,0.2269433010315291,0.19785570310465225,0.15092469792598026,0.5149688,0.3740239,0.287729,-0.4320091,-0.5794619,-0.321128,1,WALKING
-0.0026572125757812477,0.0044826088359375005,0.0017620077820312515,0.20748917718977186,0.1781613253731096,0.1384102439054232,0.4481647,0.3740239,0.3997148,-0.4320091,-0.5794619,-0.318891,1,WALKING
0.001389337375000002,-0.005280619882812502,-0.0343538913515625,0.2656758129498847,0.19589358823264266,0.14171875252457475,0.6552836,0.3189859,0.3286239,-0.509537,-0.5781314,-0.4160293,1,WALKING
-0.011509409421875,-0.00379685262265625,0.010977621523437498,0.28888892100893804,0.19079801083918022,0.14240964322253238,0.6552836,0.2528498,0.3514707,-0.509537,-0.5781314,-0.3107048,1,WALKING
0.0027605971015625024,-0.005597741841406247,0.02157952179015625,0.2799395689613335,0.17836054636977786,0.13434722189951367,0.6487637,0.2528498,0.3514707,-0.5082183,-0.5126512,-0.3079059,1,WALKING
-0.003399304445312495,0.0007880941882812496,0.0018892894674999994,0.26962590591617763,0.20613051832364832,0.13528800010408032,0.6487637,0.2960417,0.3899007,-0.4679877,-0.8146666,-0.3079059,1,WALKING
-0.0051830808789062495,0.012281729098437503,-0.005573643096875001,0.24827065551760719,0.20991699560353594,0.14112331487923596,0.5893963,0.2960417,0.3899007,-0.4679877,-0.8146666,-0.288402,1,WALKING
0.01673599684765625,9.632801953125131e-05,-0.015350566907031248,0.243663346218037,0.2178408212239268,0.14900414335434997,0.5279946,0.4662409,0.3843362,-0.4625399,-0.7033044,-0.3623098,1,WALKING
-0.004253665031249998,0.0034412005390625014,0.0009466613749999995,0.25059488658259993,0.20376501972492916,0.15272371207503718,0.5603144,0.4662409,0.3843362,-0.4625399,-0.7033044,-0.3623098,1,WALKING
0.004323237851562498,0.009405884210937503,0.022334969843749997,0.26093044298496715,0.17109880384711465,0.1490007507171906,0.6208523,0.2753909,0.3054883,-0.4052239,-0.4736426,-0.3408261,1,WALKING
0.006279279468749998,-0.0032322057046874995,0.0094497514921875,0.26073869635953745,0.19474434017665235,0.1503981433051557,0.6208523,0.2708128,0.4017451,-0.4598416,-0.5356397,-0.3408261,1,WALKING
-0.0152528772421875,-0.007011200243749993,-0.0095096758359375,0.24511877220507566,0.2226908990354295,0.14529002285296946,0.5763696,0.3034102,0.4017451,-0.4598416,-0.683546,-0.3320659,1,WALKING
0.0006151886098437504,0.0029968069453125013,-0.015820107710937496,0.23637422724220458,0.2158640398983307,0.141701177784823,0.4916614,0.3107546,0.3494615,-0.4026863,-0.683546,-0.310633,1,WALKING
0.01125068197703125,-0.009151527726562504,-0.016834671265624997,0.22990717375522296,0.20416421167953358,0.14179305485750401,0.5011262,0.3107546,0.3318187,-0.4026863,-0.5632341,-0.3029364,1,WALKING
0.0019483710078125002,-0.005298511867187505,-0.003036615421875,0.2239944719507759,0.19349858299953576,0.13695494572519318,0.5011262,0.2977333,0.3318187,-0.3644702,-0.5632341,-0.2980389,1,WALKING
0.004949722148437497,-0.014431890148437498,0.0088510372109375,0.26729094076296944,0.21320879556661207,0.1561965037092685,0.7321397,0.4112797,0.382979,-0.5791481,-0.6445418,-0.360487,1,WALKING
-0.0064887757421874985,0.000504964960937499,-0.0011812048749999995,0.2532650672898071,0.1832956196933291,0.12813601012353604,0.6551704,0.3256577,0.3159831,-0.4246789,-0.6249113,-0.2908676,1,WALKING
0.003121839545703123,0.007866809914062502,-0.0105843984609375,0.24331536179268637,0.1790309969860412,0.13284279816241182,0.6551704,0.2900233,0.290251,-0.3913407,-0.4573945,-0.3116213,1,WALKING
0.011125118522265626,0.0050579491875000025,-0.0077402196015625,0.2454577660804041,0.18940402308457918,0.14039564277249653,0.6311412,0.2900233,0.3349464,-0.3886658,-0.4889775,-0.3116213,1,WALKING
-0.015572538398437497,0.004248665367187498,0.0096498332265625,0.2535961895389808,0.19284095699039475,0.14244447430599952,0.5540014,0.2955115,0.3490806,-0.4119426,-0.5901155,-0.315472,1,WALKING
0.005370283031249999,0.001301521335937493,0.021701321875,0.25536335945953614,0.19246338477824781,0.14297806342268207,0.5540014,0.29847,0.3583383,-0.4899776,-0.5901155,-0.315472,1,WALKING
0.016819867666406252,-0.000493861392968746,0.011879301032031248,0.23999456583903597,0.18159838287592223,0.13771918463821956,0.5264341,0.29847,0.3930249,-0.4899776,-0.51735,-0.3062937,1,WALKING
-0.010952823669531249,-0.007514276205468752,-0.006261718741406253,0.19787509347199608,0.16836928639322207,0.1349661228090556,0.4653757,0.2513946,0.3930249,-0.4520355,-0.446493,-0.3559372,1,WALKING
-0.0077522440468750006,0.0038957828515625015,-0.004513306554687499,0.2050468629175141,0.15963198426478487,0.1281074416164966,0.5049595,0.2557759,0.3496768,-0.5068502,-0.4402687,-0.3559372,1,WALKING
0.0025042341718749988,0.017036635429687502,-0.002764138085937499,0.2056890207174202,0.1577061391786266,0.13497309520907635,0.5049595,0.4119532,0.429243,-0.5068502,-0.5345441,-0.2883656,1,WALKING
0.006332780710937504,-0.0014396238039062481,-0.017223630717968747,0.1829700451996065,0.172451659781131,0.14479120530506726,0.513049,0.4119532,0.429243,-0.3537708,-0.5345441,-0.3126484,1,WALKING
0.010281299133593748,-0.009718595272656252,-0.02428533662421875,0.20620021260140708,0.17774401098368464,0.14739119898969932,0.6002122,0.3622336,0.3897971,-0.3541913,-0.4775497,-0.3647428,1,WALKING
-0.008071096296093754,-0.0031776209453124975,-0.0014020196328125012,0.22150267445286487,0.17653902260096488,0.14954845833502148,0.6002122,0.3622336,0.3897971,-0.39507,-0.470352,-0.3647428,1,WALKING
-0.020068441409375002,-0.00034549196874999674,0.02278047695476562,0.2031829750174565,0.17589128627860137,0.1378920814378016,0.4809259,0.2870818,0.3556011,-0.4967039,-0.4908834,-0.3224281,1,WALKING
0.016667720390625,0.01841750538359375,0.007977233817578127,0.2693835079416706,0.13984108042136448,0.11057361284597962,0.7963406,0.3126539,0.1964738,-0.4200074,-0.4414359,-0.232493,3,WALKING_DOWNSTAIRS
0.004974657196874996,0.00529168809296875,0.004831622608593751,0.31205265687264666,0.1478235403229297,0.123780022887747,0.7666578,0.2851356,0.1880865,-0.4285822,-0.4520259,-0.3184618,3,WALKING_DOWNSTAIRS
0.0008193714859375013,0.0005391306695312495,-0.0104998295625,0.294407484151497,0.17063760515530327,0.11989993774522392,0.7666578,0.3392125,0.1880865,-0.4285822,-0.7079144,-0.3184618,3,WALKING_DOWNSTAIRS
-0.0007460159453124993,-0.0030217886562500006,-0.006259458671875002,0.2818774400981481,0.1943943518181164,0.12192735808079691,0.8577236,0.3392125,0.2711734,-0.4301101,-0.7352305,-0.287707,3,WALKING_DOWNSTAIRS
0.004612375603125,0.016375435289062497,0.008587935835937501,0.34746154911696325,0.18172332024880308,0.14004191440939107,0.987745,0.4239342,0.3296861,-0.4679385,-0.7352305,-0.4064556,3,WALKING_DOWNSTAIRS
-0.002514590029687503,-9.472820312498437e-06,-0.010064095757812499,0.36399708913028833,0.18606980735248302,0.1423825883814387,0.987745,0.4239342,0.3296861,-0.4679385,-0.740297,-0.4064556,3,WALKING_DOWNSTAIRS
1.1816437500002802e-05,-0.0105581440390625,0.0027374388750000013,0.3180017876291472,0.16642032074192245,0.1469371723697721,0.9193298,0.2345368,0.2530238,-0.3557647,-0.740297,-0.4217996,3,WALKING_DOWNSTAIRS
